date,stepCount,stepsDistance,calories,sleepQuality,sleepDuration,inactivityAlertCount,dailyMetMinutes,maximumHeartRate,NO_DATA,SLEEP,SEDENTARY,LIGHT,CONTINUOS_MODERATE,INTERMITTENT_MODERATE,CONTINUOS_VIGOROUS,INTERMITTENT_VIGOROUS,NON_WEAR,sleepDuration_sec
2023-08-27,7320,3569.073486328125,2312,0.857143,07:17:30,0,217.09999999999985,197.0,0,12:43:00,04:37:30,05:00:00,01:32:00,00:00:00,00:07:30,00:00:00,00:00:00,07:17:30
2021-10-31,25496,19866.8671875,3286,0.917722,02:38:00,0,913.249999999999,,0,05:46:00,02:19:00,03:28:30,02:05:30,00:00:00,02:02:30,00:00:00,08:18:30,02:38:00
2024-06-26,9672,5600.94091796875,2336,0.0,00:00:00,0,280.2500000000004,197.0,0,00:18:00,01:12:30,04:41:00,02:01:30,00:00:00,00:22:30,00:00:00,15:24:30,00:00:00
2022-01-28,0,0.0,1364,0.0,00:00:00,0,0.0,,0,00:02:30,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:57:30,00:00:00
2023-11-19,8369,6899.55029296875,1920,0.0,00:00:00,0,272.3000000000002,197.0,0,03:39:30,00:44:30,00:57:00,00:21:00,00:00:00,00:47:30,00:00:00,17:30:30,00:00:00
2022-04-14,9341,5192.849609375,2678,0.764411,06:39:00,0,268.2500000000005,197.0,0,06:17:30,05:21:00,08:21:30,01:58:00,00:00:00,00:16:30,00:00:00,01:45:30,06:39:00
2023-02-10,12743,6881.4833984375,2589,0.889231,08:07:30,0,296.50000000000034,197.0,0,07:42:00,07:48:30,06:21:30,01:48:00,00:00:00,00:20:00,00:00:00,00:00:00,08:07:30
2023-07-27,29005,21331.013671875,3329,0.853417,09:16:00,0,814.2999999999998,197.0,0,10:41:30,03:28:00,05:12:30,02:11:00,00:00:00,01:55:30,00:00:00,00:31:30,09:16:00
2021-10-12,5360,2705.27001953125,2147,0.83617,07:50:00,1,131.85,,0,05:15:00,08:25:00,04:56:30,00:48:00,00:00:00,00:00:00,00:00:00,04:35:30,07:50:00
2022-09-05,8968,4638.3935546875,2138,0.841876,07:38:30,0,144.74999999999991,197.0,0,13:55:30,03:56:00,05:19:30,00:49:00,00:00:00,00:00:00,00:00:00,00:00:00,07:38:30
2023-03-08,21277,14849.8544921875,2957,0.811871,08:17:00,1,526.4499999999996,197.0,0,07:20:30,06:12:00,06:49:30,01:26:00,00:00:00,01:14:30,00:00:00,00:57:30,08:17:00
2020-01-14,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2024-01-29,16131,10459.6435546875,2782,0.827469,07:20:30,0,425.5999999999999,197.0,0,07:25:30,08:18:00,05:54:00,01:33:00,00:00:00,00:49:30,00:00:00,00:00:00,07:20:30
2021-07-29,9810,6562.61474609375,2205,0.903266,06:38:00,0,229.30000000000013,,0,05:30:30,06:10:30,03:21:00,01:50:00,00:00:00,00:00:00,00:00:00,07:08:00,06:38:00
2022-11-29,16177,8775.3232421875,2588,0.835253,07:14:00,0,301.3500000000004,197.0,0,10:24:30,04:43:30,06:21:00,02:31:00,00:00:00,00:00:00,00:00:00,00:00:00,07:14:00
2019-05-12,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2024-05-31,24816,17440.388671875,2778,0.0,00:00:00,0,469.19999999999993,197.0,0,02:09:30,02:09:00,05:00:30,03:43:00,00:00:00,00:01:00,00:00:00,10:57:00,00:00:00
2021-07-11,6452,4666.59130859375,2013,0.0,00:00:00,0,272.0499999999999,,0,04:16:00,02:31:00,01:32:00,00:37:30,00:00:00,00:38:00,00:00:00,14:25:30,00:00:00
2025-05-17,11377,5541.2880859375,2400,0.819882,08:28:00,0,245.80000000000018,197.0,0,10:50:00,03:58:00,07:33:00,01:32:00,00:00:00,00:07:00,00:00:00,00:00:00,08:28:00
2024-11-17,178,80.69278717041016,1394,0.0,00:00:00,0,1.4500000000000002,197.0,0,01:57:30,00:23:30,00:16:00,00:00:00,00:00:00,00:00:00,00:00:00,21:23:00,00:00:00
2021-09-26,0,0.0,1363,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2019-05-06,17896,12926.3564453125,2410,0.0,00:00:00,0,663.7125000000013,,0,00:27:30,07:53:00,04:33:30,00:07:00,00:12:30,01:02:30,00:03:00,09:41:00,00:00:00
2023-05-03,0,0.0,1367,0.0,00:00:00,0,0.6500000000000002,197.0,0,00:27:30,00:00:00,00:02:30,00:00:00,00:00:00,00:00:00,00:00:00,23:30:00,00:00:00
2024-09-03,14491,7497.08740234375,2575,0.866737,07:56:30,0,219.90000000000003,197.0,0,09:48:30,04:01:00,08:40:30,01:30:00,00:00:00,00:00:00,00:00:00,00:00:00,07:56:30
2022-07-01,13071,7431.35693359375,2545,0.853552,07:37:30,0,206.50000000000003,197.0,0,07:05:00,07:14:30,08:29:30,01:08:00,00:00:00,00:03:00,00:00:00,00:00:00,07:37:30
2024-12-07,15927,8816.6396484375,2678,0.82516,07:49:00,0,336.25000000000057,197.0,0,10:08:00,04:35:30,06:37:30,02:22:00,00:00:00,00:17:00,00:00:00,00:00:00,07:49:00
2022-01-31,0,0.0,1365,0.0,00:00:00,0,0.0,,0,00:11:30,00:00:30,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:47:30,00:00:00
2021-06-07,15930,10219.1044921875,2463,0.0,00:00:00,0,304.6000000000002,,0,02:51:00,07:06:30,05:02:00,01:29:30,00:00:00,00:20:30,00:00:00,07:10:30,00:00:00
2019-08-28,0,0.0,1256,0.0,00:00:00,0,0.0,,0,05:33:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,18:27:00,00:00:00
2023-11-12,0,0.0,1368,0.0,00:00:00,0,0.2500000000000001,197.0,0,00:31:00,00:00:00,00:03:00,00:00:00,00:00:00,00:00:00,00:00:00,23:26:00,00:00:00
2021-03-21,25784,19404.177734375,2917,0.867141,07:01:30,0,633.0500000000003,,0,11:05:30,04:01:00,03:56:00,02:19:30,00:00:00,01:15:30,00:00:00,01:22:30,07:01:30
2022-06-19,10189,5467.7041015625,2491,0.854938,08:06:00,0,340.5000000000003,197.0,0,11:20:30,04:54:30,04:37:00,01:49:30,00:00:00,00:31:30,00:00:00,00:47:00,08:06:00
2024-12-23,0,0.0,1365,0.0,00:00:00,0,0.15000000000000002,197.0,0,00:11:00,00:00:00,00:01:00,00:00:00,00:00:00,00:00:00,00:00:00,23:48:00,00:00:00
2020-04-14,7875,6510.29736328125,1713,0.0,00:00:00,0,358.00000000000165,,0,00:19:30,01:03:00,00:44:30,00:00:30,00:00:30,00:43:00,00:00:00,21:09:00,00:00:00
2024-07-29,17085,10301.5673828125,2631,0.852695,06:57:30,0,426.5500000000007,197.0,0,07:36:30,01:36:00,04:07:00,03:34:00,00:00:00,00:05:00,00:00:00,07:01:30,06:57:30
2019-05-17,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2020-01-07,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2020-01-16,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2021-10-15,10578,6440.48486328125,2598,0.882138,06:51:30,0,330.75,,0,06:25:00,09:14:30,04:53:00,02:09:30,00:00:00,00:19:00,00:00:00,00:59:00,06:51:30
2022-12-13,13277,6806.81103515625,2617,0.846398,07:52:00,0,245.35000000000036,197.0,0,08:31:30,05:06:30,08:54:30,01:27:30,00:00:00,00:00:00,00:00:00,00:00:00,07:52:00
2023-11-13,0,0.0,1367,0.0,00:00:00,0,0.5000000000000001,197.0,0,00:24:30,00:00:00,00:01:30,00:00:00,00:00:00,00:00:00,00:00:00,23:34:00,00:00:00
2023-10-05,10222,5269.5908203125,2383,0.829926,08:58:00,0,167.35000000000008,197.0,0,08:28:30,08:00:30,06:17:00,01:14:00,00:00:00,00:00:00,00:00:00,00:00:00,08:58:00
2019-07-11,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2025-05-12,13037,6991.76953125,2413,0.846154,07:48:00,1,298.90000000000026,197.0,0,09:28:00,07:15:00,05:16:00,01:32:30,00:00:00,00:28:30,00:00:00,00:00:00,07:48:00
2024-11-16,0,0.0,1367,0.0,00:00:00,0,0.40000000000000013,197.0,0,00:08:30,00:00:00,00:01:30,00:00:00,00:00:00,00:00:00,00:00:00,23:50:00,00:00:00
2022-12-16,22584,14844.033203125,2825,0.853194,08:44:30,0,427.0,197.0,0,05:51:30,08:13:00,05:54:00,02:42:00,00:00:00,00:18:00,00:00:00,01:01:30,08:44:30
2023-05-06,6768,5640.4775390625,1794,0.0,00:00:00,0,239.30000000000004,197.0,0,00:23:00,00:01:00,00:09:30,00:20:30,00:00:00,00:41:30,00:00:00,22:24:30,00:00:00
2025-06-23,13198,6681.2861328125,2478,0.865063,07:58:00,0,229.44999999999987,197.0,0,08:02:30,06:30:00,08:06:30,01:21:00,00:00:00,00:00:00,00:00:00,00:00:00,07:58:00
2021-06-20,3337,1900.8431396484375,1713,0.839378,08:02:30,0,59.299999999999955,,0,17:57:30,03:34:30,02:07:30,00:20:30,00:00:00,00:00:00,00:00:00,00:00:00,08:02:30
2023-04-29,40453,32518.224609375,4352,0.829851,08:22:30,0,1503.2499999999961,197.0,0,09:20:30,03:14:30,05:12:30,01:14:00,00:00:00,04:07:30,00:00:00,00:51:00,08:22:30
2021-09-20,21977,14827.359375,3316,0.90352,06:23:30,0,708.5499999999978,,0,07:17:30,04:29:30,07:09:30,03:07:30,00:00:00,00:53:30,00:00:00,01:02:30,06:23:30
2024-08-17,15557,13168.8984375,2351,0.0,00:00:00,0,470.64999999999975,197.0,0,19:03:00,00:57:00,02:06:00,00:28:00,00:00:00,01:25:30,00:00:00,00:00:00,00:00:00
2023-06-19,0,0.0,1364,0.0,00:00:00,0,0.30000000000000016,197.0,0,00:00:00,00:00:00,00:01:00,00:00:00,00:00:00,00:00:00,00:00:00,23:59:00,00:00:00
2023-07-31,2442,1104.3121337890625,1717,0.0,00:00:00,0,38.05,197.0,0,10:49:30,02:15:30,03:05:30,00:10:00,00:00:00,00:00:00,00:00:00,07:39:30,00:00:00
2021-03-29,14966,8781.841796875,2655,0.861396,08:07:00,0,397.7000000000002,,0,11:13:00,04:05:30,04:35:00,02:47:30,00:00:00,00:28:30,00:00:00,00:50:30,08:07:00
2023-05-30,16219,8935.412109375,2783,0.883641,07:14:00,0,427.2999999999999,197.0,0,07:33:30,08:17:30,05:18:00,02:01:30,00:00:00,00:49:30,00:00:00,00:00:00,07:14:00
2019-05-08,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2022-05-09,12949,7387.13525390625,2427,0.836207,07:44:00,0,198.70000000000016,197.0,0,09:01:00,06:39:00,07:05:00,01:15:00,00:00:00,00:00:00,00:00:00,00:00:00,07:44:00
2024-11-19,12604,6713.1845703125,2404,0.84252,07:24:30,0,177.85000000000016,197.0,0,09:24:00,06:22:00,06:56:00,01:18:00,00:00:00,00:00:00,00:00:00,00:00:00,07:24:30
2021-06-19,39848,27802.587890625,4172,0.903614,06:55:00,0,1296.3999999999976,,0,08:13:00,03:54:00,03:49:00,04:42:00,00:00:00,02:55:00,00:00:00,00:27:00,06:55:00
2023-10-19,10403,8476.763671875,2004,0.0,00:00:00,0,343.15000000000015,197.0,0,02:39:00,00:39:00,00:30:00,00:31:00,00:00:00,00:53:30,00:00:00,18:47:30,00:00:00
2022-04-28,20765,11298.2919921875,2815,0.869213,07:12:00,1,384.40000000000055,197.0,0,08:02:00,05:59:30,06:49:30,03:09:00,00:00:00,00:00:00,00:00:00,00:00:00,07:12:00
2025-04-26,9015,4510.0810546875,2112,0.80315,11:38:30,0,170.14999999999998,197.0,0,13:32:30,03:12:30,05:07:30,01:20:30,00:00:00,00:00:00,00:00:00,00:47:00,11:38:30
2024-05-21,6788,3405.122802734375,2207,0.830052,08:02:30,0,112.94999999999985,197.0,0,11:39:30,04:45:00,06:54:00,00:41:30,00:00:00,00:00:00,00:00:00,00:00:00,08:02:30
2023-08-03,18262,13500.982421875,2764,0.833478,09:36:30,1,514.4999999999998,197.0,0,08:59:00,06:48:00,04:12:30,01:28:00,00:00:00,01:05:30,00:00:00,01:27:00,09:36:30
2023-10-22,9882,5075.73974609375,2353,0.874667,09:22:30,0,141.19999999999985,197.0,0,10:00:00,05:40:00,07:30:00,00:50:00,00:00:00,00:00:00,00:00:00,00:00:00,09:22:30
2023-04-17,11177,6003.115234375,2362,0.861233,07:34:00,0,250.24999999999997,197.0,0,10:14:30,07:37:30,04:33:30,01:12:00,00:00:00,00:22:30,00:00:00,00:00:00,07:34:00
2023-10-14,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2023-10-17,0,0.0,1366,0.0,00:00:00,0,0.44999999999999996,197.0,0,00:02:30,00:00:00,00:01:00,00:00:00,00:00:00,00:00:00,00:00:00,23:56:30,00:00:00
2024-02-05,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2024-08-04,19819,10883.9443359375,3042,0.0,00:00:00,0,413.900000000001,197.0,0,00:50:30,02:55:00,10:33:00,02:04:30,00:00:00,00:38:30,00:00:00,06:58:30,00:00:00
2025-03-09,29249,21431.458984375,3246,0.850794,07:52:30,0,674.700000000001,197.0,0,10:05:00,02:53:30,07:17:30,01:38:30,00:00:00,02:05:30,00:00:00,00:00:00,07:52:30
2024-02-15,20704,11591.5126953125,3380,0.805809,10:02:30,0,812.1500000000001,197.0,0,07:58:00,06:26:00,05:50:00,01:47:30,00:00:00,01:58:30,00:00:00,00:00:00,10:02:30
2023-05-27,19378,11079.330078125,2939,0.825397,08:24:00,0,490.2000000000011,197.0,0,09:43:00,04:23:00,06:27:30,02:44:30,00:00:00,00:42:00,00:00:00,00:00:00,08:24:00
2024-12-17,7450,3765.964599609375,2148,0.843587,07:59:30,0,116.29999999999997,197.0,0,12:09:00,05:31:30,05:47:00,00:32:30,00:00:00,00:00:00,00:00:00,00:00:00,07:59:30
2019-08-21,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2021-03-30,23768,14243.5224609375,3708,0.852632,09:30:00,0,966.15,,0,09:25:30,02:52:30,04:50:30,04:37:30,00:00:00,02:14:00,00:00:00,00:00:00,09:30:00
2024-11-09,17897,11810.98828125,2764,0.833333,08:12:00,0,347.64999999999964,197.0,0,08:42:00,04:52:30,08:35:00,01:07:00,00:00:00,00:43:30,00:00:00,00:00:00,08:12:00
2019-08-03,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2022-07-16,20934,15657.01171875,2981,0.88785,07:08:00,0,755.499999999999,197.0,0,06:40:30,02:03:00,03:34:00,00:39:30,00:00:00,02:25:30,00:00:00,08:37:30,07:08:00
2024-08-09,6445,3275.877685546875,2061,0.848901,06:04:00,0,100.94999999999995,197.0,0,06:01:00,04:50:00,05:17:30,00:38:00,00:00:00,00:00:00,00:00:00,07:13:30,06:04:00
2024-01-21,7706,3914.322998046875,2264,0.806576,08:37:00,0,120.69999999999995,197.0,0,10:46:00,05:43:00,06:52:00,00:39:00,00:00:00,00:00:00,00:00:00,00:00:00,08:37:00
2023-08-13,9100,4950.58154296875,2164,0.0,00:00:00,0,251.2000000000002,197.0,0,03:10:30,01:48:30,03:31:00,01:02:00,00:00:00,00:37:30,00:00:00,13:50:30,00:00:00
2025-05-02,18277,12418.2578125,2436,0.854247,08:38:00,0,396.2000000000004,197.0,0,12:16:30,05:15:00,03:31:00,02:23:00,00:00:00,00:34:30,00:00:00,00:00:00,08:38:00
2025-01-15,6940,3581.742431640625,2081,0.882902,08:02:30,1,117.65000000000003,197.0,0,11:34:00,07:25:30,04:22:30,00:36:30,00:00:00,00:01:30,00:00:00,00:00:00,08:02:30
2023-04-24,26334,20048.697265625,3262,0.826041,07:48:30,2,796.95,197.0,0,09:25:30,06:14:00,04:21:00,02:07:00,00:00:00,01:52:30,00:00:00,00:00:00,07:48:30
2024-08-14,8318,4406.2373046875,2265,0.876943,06:26:00,0,110.29999999999995,197.0,0,09:21:30,06:48:00,07:11:30,00:39:00,00:00:00,00:00:00,00:00:00,00:00:00,06:26:00
2021-12-28,4974,2526.576904296875,1956,0.862288,07:52:00,1,91.29999999999997,,0,12:19:30,05:56:30,03:57:30,00:26:30,00:00:00,00:00:00,00:00:00,01:20:00,07:52:00
2022-03-05,17206,8986.369140625,3811,0.826758,04:51:30,0,845.2499999999993,197.0,0,06:40:00,02:14:00,08:05:30,06:21:00,00:00:00,00:39:30,00:00:00,00:00:00,04:51:30
2025-07-20,21537,12988.375,2592,0.808073,10:07:00,0,236.45000000000005,197.0,0,09:26:00,02:30:30,09:57:30,02:06:00,00:00:00,00:00:00,00:00:00,00:00:00,10:07:00
2023-12-28,13202,9025.1884765625,2464,0.823353,08:21:00,0,365.05000000000024,197.0,0,11:43:30,06:33:30,03:37:00,01:22:00,00:00:00,00:44:00,00:00:00,00:00:00,08:21:00
2022-06-13,19266,11398.5830078125,2711,0.835378,08:09:00,0,344.7500000000001,197.0,0,07:50:00,05:14:00,07:10:30,02:44:30,00:00:00,00:00:00,00:00:00,00:43:00,08:09:00
2025-08-02,7174,3580.190673828125,2264,0.83427,08:54:00,0,143.29999999999998,197.0,0,10:50:00,03:48:00,08:29:00,00:53:00,00:00:00,00:00:00,00:00:00,00:00:00,08:54:00
2023-04-06,0,0.0,1364,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2021-06-10,25471,17294.388671875,3199,0.893976,06:55:00,0,659.1999999999997,,0,07:12:30,05:23:30,06:13:00,03:08:30,00:00:00,00:57:30,00:00:00,01:05:00,06:55:00
2023-04-13,5274,2520.745849609375,2176,0.821429,07:14:00,1,78.8,197.0,0,08:01:30,09:04:30,06:11:30,00:14:30,00:00:00,00:00:00,00:00:00,00:28:00,07:14:00
2024-05-01,8592,4421.130859375,2096,0.831045,07:53:30,0,131.79999999999987,197.0,0,11:41:00,07:36:00,03:52:30,00:50:30,00:00:00,00:00:00,00:00:00,00:00:00,07:53:30
2023-05-26,9935,5177.55859375,2543,0.860438,07:13:30,0,202.9500000000002,197.0,0,06:16:30,07:49:00,07:50:00,01:31:00,00:00:00,00:00:00,00:00:00,00:33:30,07:13:30
2019-08-19,0,0.0,1254,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2024-12-22,0,0.0,1365,0.0,00:00:00,0,0.09999999999999998,197.0,0,00:01:30,00:00:00,00:01:00,00:00:00,00:00:00,00:00:00,00:00:00,23:57:30,00:00:00
2023-07-17,13230,7778.287109375,2652,0.876596,03:55:00,0,281.09999999999997,197.0,0,05:00:00,02:27:30,08:12:00,02:15:00,00:00:00,00:02:00,00:00:00,06:03:30,03:55:00
2022-11-28,19946,13821.5166015625,2846,0.879171,07:14:30,0,516.9499999999998,197.0,0,08:08:30,08:22:30,05:11:30,01:16:30,00:00:00,01:01:00,00:00:00,00:00:00,07:14:30
2023-04-14,23443,15757.6298828125,2767,0.881523,05:54:30,0,384.7999999999998,197.0,0,07:43:00,07:05:30,06:08:00,02:58:30,00:00:00,00:05:00,00:00:00,00:00:00,05:54:30
2024-08-23,0,0.0,1363,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2023-12-23,19708,12116.29296875,3042,0.794065,09:16:00,0,492.6000000000005,197.0,0,08:10:30,04:36:00,07:11:30,03:10:00,00:00:00,00:52:00,00:00:00,00:00:00,09:16:00
2025-01-22,14,6.346623420715332,1384,0.841363,07:05:30,0,0.3500000000000001,197.0,0,07:04:30,00:00:00,00:04:30,00:00:00,00:00:00,00:00:00,00:00:00,16:51:00,07:05:30
2025-01-28,6538,3501.61181640625,2147,0.811069,08:44:00,1,109.0999999999999,197.0,0,09:32:00,08:57:00,04:47:00,00:44:00,00:00:00,00:00:00,00:00:00,00:00:00,08:44:00
2024-01-27,24057,13154.3330078125,4468,0.762963,05:37:30,0,1373.1499999999999,197.0,0,06:47:30,03:00:00,06:38:30,03:56:30,00:00:00,03:37:30,00:00:00,00:00:00,05:37:30
2024-01-13,21121,12335.8076171875,3154,0.828092,07:57:00,0,480.90000000000026,197.0,0,07:05:30,03:57:30,08:41:00,04:06:30,00:00:00,00:09:30,00:00:00,00:00:00,07:57:00
2025-06-24,18918,12068.4169921875,2675,0.864019,06:55:30,0,420.2999999999999,197.0,0,08:56:30,06:11:30,06:09:30,01:55:00,00:00:00,00:37:00,00:00:00,00:10:30,06:55:30
2023-05-21,62,28.106470108032227,1391,0.0,00:00:00,0,1.1000000000000003,197.0,0,02:31:30,00:29:00,00:13:00,00:00:00,00:00:00,00:00:00,00:00:00,20:46:00,00:00:00
2024-09-06,11170,5895.32177734375,2488,0.875351,08:53:30,0,175.25000000000017,197.0,0,09:13:00,04:21:30,09:16:00,01:09:30,00:00:00,00:00:00,00:00:00,00:00:00,08:53:30
2022-12-23,39663,26303.7890625,3890,0.855607,05:25:30,1,1009.3999999999986,197.0,0,06:20:00,05:15:30,05:36:30,04:44:30,00:00:00,02:03:30,00:00:00,00:00:00,05:25:30
2025-08-14,6787,3268.8125,2194,0.849589,07:05:30,0,137.94999999999976,197.0,0,08:17:00,05:30:30,07:26:30,00:43:00,00:00:00,00:00:00,00:00:00,02:03:00,07:05:30
2024-11-21,8739,4597.62744140625,2346,0.873837,08:03:30,0,145.49999999999997,197.0,0,08:06:00,06:48:30,07:10:30,00:55:00,00:00:00,00:00:00,00:00:00,01:00:00,08:03:30
2022-12-10,21649,13821.40234375,3104,0.922619,05:36:00,0,674.5499999999998,197.0,0,11:09:30,03:49:30,03:47:30,04:01:00,00:00:00,01:12:30,00:00:00,00:00:00,05:36:00
2020-07-01,0,0.0,1252,0.0,00:00:00,0,0.0,,0,00:01:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,23:59:00,00:00:00
2022-01-27,270,122.39915466308594,1439,0.783903,07:33:30,0,8.05,,0,07:26:30,00:29:30,00:27:00,00:00:00,00:00:00,00:00:00,00:00:00,15:37:00,07:33:30
2019-07-07,0,0.0,1256,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2025-05-15,6378,3282.797607421875,2039,0.804651,01:47:30,0,114.74999999999989,197.0,0,05:12:30,07:00:00,05:14:00,00:44:00,00:00:00,00:00:00,00:00:00,05:49:30,01:47:30
2023-03-31,15720,8564.86328125,2693,0.844872,06:30:00,0,358.85000000000036,197.0,0,05:26:30,06:45:30,06:03:30,02:25:30,00:00:00,00:17:00,00:00:00,03:02:00,06:30:00
2024-12-28,4152,2194.404296875,1826,0.802993,10:01:30,0,78.29999999999998,197.0,0,08:30:30,02:13:30,02:57:00,00:37:30,00:00:00,00:00:00,00:00:00,09:41:30,10:01:30
2019-08-12,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2024-06-02,21070,12792.666015625,2766,0.875996,09:24:30,0,324.8500000000004,197.0,0,09:53:30,02:54:00,07:44:30,02:31:00,00:00:00,00:05:00,00:00:00,00:52:00,09:24:30
2025-02-27,6020,4998.13818359375,1664,0.0,00:00:00,0,209.6,197.0,0,05:44:30,00:00:00,00:05:00,00:11:30,00:00:00,00:35:30,00:00:00,05:22:00,00:00:00
2022-02-14,12307,6798.88037109375,2473,0.856667,07:30:00,0,252.09999999999982,,0,08:05:30,08:31:30,05:18:00,02:05:00,00:00:00,00:00:00,00:00:00,00:00:00,07:30:00
2022-01-25,3412,1629.7508544921875,1858,0.778777,09:16:00,0,82.95000000000009,,0,14:41:30,06:11:00,02:38:00,00:29:30,00:00:00,00:00:00,00:00:00,00:00:00,09:16:00
2024-12-21,0,0.0,1370,0.0,00:00:00,0,0.8500000000000003,197.0,0,00:04:00,00:00:00,00:04:00,00:00:00,00:00:00,00:00:00,00:00:00,23:52:00,00:00:00
2024-07-07,11716,5898.9833984375,2539,0.866843,09:27:00,0,353.84999999999985,197.0,0,12:36:30,03:16:00,04:51:30,02:22:00,00:00:00,00:20:30,00:00:00,00:33:30,09:27:00
2019-07-24,0,0.0,1255,0.0,00:00:00,0,0.0,,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
2024-05-09,12888,6726.7216796875,2673,0.814433,06:28:00,0,185.14999999999998,197.0,0,06:53:30,05:08:00,10:53:30,01:05:00,00:00:00,00:00:00,00:00:00,00:00:00,06:28:00
2020-06-20,12432,11858.12109375,1881,0.0,00:00:00,0,543.1875000000019,,0,00:00:00,00:08:00,00:13:00,00:00:00,00:02:00,01:17:30,00:00:00,22:19:30,00:00:00
2024-08-01,14206,8561.591796875,2488,0.0,00:00:00,1,538.9999999999997,197.0,0,08:17:30,01:43:30,00:24:30,01:40:00,00:00:00,01:42:00,00:00:00,10:12:30,00:00:00
2024-05-10,24301,16786.30859375,2773,0.891055,07:16:00,0,417.0499999999998,197.0,0,07:32:00,04:08:30,05:57:30,03:16:30,00:00:00,00:06:00,00:00:00,02:59:30,07:16:00
2023-11-08,0,0.0,1368,0.0,00:00:00,0,0.8000000000000003,197.0,0,00:10:00,00:00:00,00:03:30,00:00:00,00:00:00,00:00:00,00:00:00,23:46:30,00:00:00
2021-11-14,0,0.0,1368,0.0,00:00:00,0,0.0,,0,00:43:30,00:00:00,00:01:00,00:00:00,00:00:00,00:00:00,00:00:00,23:15:30,00:00:00
2019-04-10,14090,7956.51318359375,2186,0.0,00:00:00,0,371.6000000000013,,0,00:17:00,08:12:30,05:48:30,00:09:00,00:33:30,00:00:00,00:24:30,08:35:00,00:00:00
2023-09-24,0,0.0,1368,0.0,00:00:00,0,0.55,197.0,0,00:03:30,00:00:00,00:02:00,00:00:00,00:00:00,00:00:00,00:00:00,23:54:30,00:00:00
2024-03-14,130,58.932926177978516,1403,0.797619,09:48:00,0,4.5,197.0,0,06:00:30,00:15:00,00:13:30,00:01:00,00:00:00,00:00:00,00:00:00,17:30:00,09:48:00
2025-02-12,0,0.0,1364,0.0,00:00:00,0,0.0,197.0,0,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00,00:00:00
